year,ward_no,ward_name,circle,zone,mean_ndvi
2022,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.08905528754583077
2022,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.12453547499443397
2022,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.08981955396663462
2022,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.09595343530494309
2022,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.10424511421999455
2022,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.20937259142447176
2022,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1292037732054011
2022,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.08900006412646648
2022,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0884841723604557
2022,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.10282174403929122
2022,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.09075051098327867
2022,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.09902468982500069
2022,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.14453595329060318
2022,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.15489111751467877
2022,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.11885402463327692
2022,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.18230102110425836
2022,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1470567621599618
2022,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1743079997089719
2022,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1777338382005886
2022,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.12223826974626073
2022,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.14568583336744845
2022,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.10573481120893395
2022,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.09913013860659858
2022,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.0993837536671875
2022,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1233706184909214
2022,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.12726053416817965
2022,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.18988420157958408
2022,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.146499723942495
2022,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.06602997097654223
2022,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.07860602865067058
2022,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.13293389437960124
2022,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.14903313364423437
2022,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.12090479393547202
2022,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.13114263980965232
2022,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.16985163339919437
2022,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.08945139384076818
2022,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.1670672606353868
2022,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.13818212691850307
2022,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.11619208492164343
2022,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.11104521414421346
2022,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.16273448365961027
2022,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.18459321820259522
2022,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.13362039477963128
2022,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.2364191706342995
2022,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.16664631274167335
2022,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.10442825882710312
2022,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.12805274386205762
2022,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.13865955627150278
2022,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.10720089447658172
2022,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.09407044516998543
2022,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.11981350245007892
2022,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.09056151082316036
2022,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.12721930250411598
2022,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.20007704650183616
2022,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.20326518083388884
2022,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1496993790884635
2022,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.187137510882614
2022,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.10849284171721707
2022,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.13885936949541075
2022,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.12448712488017444
2022,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.18333894087349575
2022,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.1771194811844811
2022,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.18063385705815635
2022,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.12076172480956011
2022,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.08998336729515896
2022,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.20113891980649642
2023,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1740996271274311
2023,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.14459813941811858
2023,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1084596756554233
2023,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.09601733985345288
2023,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.16785335625670306
2023,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.2323237792063983
2023,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.13322672801776694
2023,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.14462747885706237
2023,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.2220607047688186
2023,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.15788729082553268
2023,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1643718709600172
2023,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.21163020212654954
2023,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.20783332090177042
2023,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.15526140614084827
2023,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.18010285535319098
2023,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.20934671962868848
2023,CONTONMENT AREA,,CANTONMENT AREA,,0.3769985333706624
2023,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2905305679092288
2023,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1614197500809943
2023,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.2060849089633835
2023,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1329322893776057
2023,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.17920103185572803
2023,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.13253432289815278
2023,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.19468337089648086
2023,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.14206180673106897
2023,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.2260429066009909
2023,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.12278433493906962
2023,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.23050614058072247
2023,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.19180124174817514
2023,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.19010940531628626
2023,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.19351359000506868
2023,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.15410152771995392
2023,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.14504011664249505
2023,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.14000713002814238
2023,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.19025690575492749
2023,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.23206896286790246
2023,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1081729963851409
2023,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.10137204568365732
2023,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.05955984897356046
2023,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.15158201770490923
2023,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.10250490424939869
2023,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.07741720411068606
2023,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.11837392892801518
2023,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1304045751704088
2023,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.11295600433726521
2023,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1352640525892828
2023,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.12819370593547916
2023,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.13868906755017973
2023,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.19672528613388404
2023,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.18330468201369163
2023,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.13834051190849053
2023,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.20671417832249972
2023,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.19453518539021092
2023,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.12655886112863932
2023,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.14258121746376606
2023,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.19288682765581927
2023,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.13888485442919282
2023,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.16080594753375757
2023,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.11341454193760038
2023,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.11788641980141759
2023,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.27635719142669624
2023,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.16094762306857321
2023,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.28832233629446324
2023,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.11728382961688441
2023,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.2152333092870759
2023,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.2289837935747362
2023,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.14571130312152542
2023,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.15656789439936283
2023,OU,,OU,,0.3429798392515392
2023,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.20504909051462575
2023,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.17386243910506388
2023,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.15174381726503564
2023,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.11891021365110374
2023,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.22080157535445627
2023,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.2064055515839764
2023,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.25612363710151725
2023,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.1917466115755452
2023,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.16612242157782717
2023,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.14528652305574968
2023,BANDLA GUDA,,BANDLAGUDA,,0.1973638118315818
2023,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.11226827582205007
2023,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.14825336928767194
2023,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.08797668093043894
2023,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.2131316815845754
2023,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.13141134360799703
2023,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.14604927329379175
2023,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.274697619641018
2023,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.11434749376870645
2023,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.0933986672375876
2023,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.10739811375751677
2023,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.14957540995603164
2023,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.10339870486788208
2023,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.11031073728238089
2023,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.12054805863454861
2023,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.2734802168867703
2023,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.14232851160811386
2023,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.09725964357138397
2023,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.09900466004974592
2023,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.11234692167152027
2023,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.09949185600565687
2023,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1066552352197133
2023,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.15581490818358362
2023,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.17065211381781972
2023,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.12969799598231
2023,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.19796122003827812
2023,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.18289542416733823
2023,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.21070191492965926
2023,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.22346707642603877
2023,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1369720001446503
2023,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1657162813224778
2023,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.11974337372580136
2023,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.11517650927942705
2023,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.12557575655192169
2023,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.14037399444026782
2023,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.14579971894790908
2023,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.21368294555184617
2023,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.17460108343600622
2023,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0768475775428418
2023,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.09545050173277979
2023,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1543181672916108
2023,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.17356558880466352
2023,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.14412722304352338
2023,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.15685359024440612
2023,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.19311866029670843
2023,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.10356845303536129
2023,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.18208198237559373
2023,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1489360640945634
2023,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.1334484410087231
2023,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.12799825845904786
2023,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.17328523895895662
2023,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.18531838273251855
2023,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.15108597181950187
2023,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.22668434662136377
2023,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.18867854019291314
2023,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.11963907259527856
2023,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1462500814802343
2023,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.15855617129725677
2023,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1242957241104182
2023,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.108973841969024
2023,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.12920080286682142
2023,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.10479429806388359
2023,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1460580878784795
2023,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.22609960743728613
2023,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.2382506441970887
2023,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.18717285358361815
2023,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.21577420517487353
2023,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.11896621933839502
2023,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.15670220047228786
2023,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.13676624475770355
2023,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.20252689036153027
2023,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.1935648062069272
2023,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.2123149807524966
2023,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.145314961810981
2023,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.10154807954435201
2023,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.24514522684160672
2024,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1314594451024355
2024,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.11535761654609537
2024,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.08311614725628257
2024,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.07462197300961407
2024,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.13248224126276775
2024,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1802333590415084
2024,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.10532456657446679
2024,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.11755159692227354
2024,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.18438715234991732
2024,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.11965593934117123
2024,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1301876681610653
2024,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1539704444488746
2024,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.16130470958501256
2024,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1262650550171131
2024,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.1480601428815611
2024,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.15444706957928814
2024,CONTONMENT AREA,,CANTONMENT AREA,,0.29090524745845814
2024,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.21486332462970179
2024,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.12553772456843998
2024,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.15272897336567023
2024,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1068958432616849
2024,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.13716991453592567
2024,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.11332888614406636
2024,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.16304382452450486
2024,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.1243539974463326
2024,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.17700619777700233
2024,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.0993400488304522
2024,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.20200421819537037
2024,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.16136026878945373
2024,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.17599456956473927
2024,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1734968987947323
2024,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.13157355017618805
2024,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.12759385236421905
2024,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.11337514266907395
2024,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.15333529211992875
2024,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.19195093752501247
2024,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.08930764756046257
2024,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.08510213642759802
2024,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.04483786273853684
2024,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1305125937725037
2024,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.08466666838374468
2024,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.061065197216609315
2024,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.09548794158754488
2024,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.10826711278884174
2024,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.0909140701681096
2024,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.11314872085207912
2024,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.10360121448909192
2024,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.10899265205146545
2024,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1623861281140001
2024,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.14974113869154712
2024,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1175839858847086
2024,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.17095716933450608
2024,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.17095787420017938
2024,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.11203968724641743
2024,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.11749836189360485
2024,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.16407083316934304
2024,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.11166680860339567
2024,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.14158576491566127
2024,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.09289589831729969
2024,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.09821386524843527
