year,ward_no,ward_name,circle,zone,mean_ndvi,mean_lst_c
2025,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.0994428011835702,36.841135458047795
2025,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0998385602412936,36.24261793356217
2025,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.2310674159042528,36.762936525505836
2025,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1379589104860411,38.05275636169722
2025,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.2567760735935341,36.423980763958134
2025,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1149609995815465,36.87874168049025
2025,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1895815234613741,36.8838503782573
2025,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.200642261659211,36.337928524000056
2025,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1253105895442438,35.730382778839534
2025,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.144255259974226,37.39088131767619
2025,OU,,OU,,0.3049169561611519,34.66329113063631
2025,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1998112762836757,36.89033313050538
2025,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.1559227354863009,36.48387994957115
2025,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.1348821626154865,37.05754558046348
2025,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1059375146343631,36.53042780318251
2025,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1988698376082883,37.59021783590639
2025,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1783106439751256,37.277034993408755
2025,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2457074469897915,36.43602724950781
2025,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.1782469469655687,34.90819177000722
2025,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.1474812742048745,35.57772678674889
2025,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.1314606392594461,36.12479463226218
2025,BANDLA GUDA,,BANDLAGUDA,,0.1780473193431736,38.8511833185322
2025,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.1044491261712401,36.551475218244306
2025,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.1376220750438814,36.64780962342259
2025,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.0752324635009237,37.11782242099064
2025,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1766819439259892,37.38718369090906
2025,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.1123973054824363,38.18666499937354
2025,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1295685684828625,36.860427244770406
2025,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.2300076136079022,36.88835350144899
2025,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.103094015625868,36.740305355954725
2025,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.0814219955350733,37.003441330874054
2025,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.0904307172906687,37.29718345471281
2025,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.12853757485842,37.17915422259913
2025,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.0882852020450763,37.30220614679362
2025,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.0940148637477597,37.46117567376973
2025,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.1049333168717217,36.90638452976934
2025,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.2839212047550363,33.425644223267405
2025,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1297672511438441,37.105373487781286
2025,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0861769859131884,36.99107256057972
2025,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0845312784516229,36.98329100911011
2025,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.1065295590665388,36.58420719064875
2025,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.0905731484383656,36.819644680933614
2025,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.0929290543558365,36.648714493585096
2025,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.1417426172019223,36.29898572741504
2025,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.1500439154997102,36.47304314804724
2025,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1158261748624909,37.353138200940265
2025,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2041893475130174,36.531224450091486
2025,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1574553221627103,36.89696987620419
2025,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1904864497741144,35.58836064847477
2025,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.2047978763067437,35.458854983849896
2025,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1238468531117838,35.88030170752606
2025,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1536657061621623,35.36913245260655
2025,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.106533957796611,36.60667526345885
2025,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1068318985783026,36.979905653428965
2025,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1106849033584799,36.11934242980608
2025,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1256364108164509,36.126699358477126
2025,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1344475696082302,36.69838877512582
2025,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.2046507910891087,35.61628264612315
2025,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1587567042825085,35.5643506559424
2025,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0686079353382186,31.251417872584863
2025,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0761215266667338,37.08618487640991
2025,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1421958800885074,35.57286226358428
2025,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1566771782680052,35.56189161322013
2025,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1226449128418123,36.9698188891709
2025,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1433781772150472,37.54919397117084
2025,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1686127037441159,36.41380889404509
2025,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0868381215076176,37.11329262077441
2025,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.167069629629454,35.40301109239102
2025,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1301375133082426,36.5808739778205
2025,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.1156723733833607,36.14498008115124
2025,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.1167801083857413,36.11725066693828
2025,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.1607950196756122,36.219443368478714
2025,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1639788250317175,36.452288449819505
2025,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.136666972765025,36.59740380298218
2025,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.2210648025421731,35.48459630316098
2025,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.1691244804998965,36.228293157744076
2025,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1092704008958025,36.62598261715242
2025,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1340790761979087,36.21112699203581
2025,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1478069660826333,36.35530896215729
2025,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1071509531655855,35.40752239830839
2025,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0948364944745508,36.10021931384996
2025,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.1258216305732432,36.497541359870745
2025,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0903453320026347,36.247542167019006
2025,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1312013588441446,35.512904220108666
2025,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.189479429141419,36.4735565423357
2025,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.1999128216759923,36.615044798200195
2025,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1657955376052229,36.23404601882974
2025,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1982097281061273,35.58355548411889
2025,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1101912375389579,36.62895186917569
2025,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1452463122296941,35.948113815031746
2025,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.124524543297513,36.61692755443572
2025,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.1827112304855267,35.39766462951117
2025,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.1663826189497294,36.00902051121366
2025,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.1921507976366087,35.65382370514956
2025,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1292923554505461,36.77200061104997
2025,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.090471392512331,36.77220860930026
2025,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.2160713355309435,36.14698999234458
2026,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1385382800037762,39.80029083814965
2026,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1342317477458984,38.71871460162272
2026,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0812227456404995,38.605346872081775
2026,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0710721799472284,39.056740750962156
2026,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1336020700234545,38.311855774788015
2026,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1703009316490766,38.56393048021862
2026,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1035382167380336,38.95638638743445
2026,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.1156516398601965,38.41439777966049
2026,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.177423861426711,37.500432878423176
2026,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1138272520210856,37.651202722050975
2026,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1327832132892219,37.25534093243125
2026,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1445974634919757,38.44236534215321
2026,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.150272371143884,38.627456482649215
2026,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1305348949908983,37.390942217932945
2026,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.1528244317756326,37.65260649201859
2026,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1385734389933786,37.02886930497931
2026,CONTONMENT AREA,,CANTONMENT AREA,,0.2600171423616242,38.75663835502313
2026,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2187090745164382,38.152099057529114
2026,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1237828476587644,39.52140038319484
2026,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1521152908248106,38.26273806532288
2026,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.0992179650907285,38.94115655685217
2026,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1333943728661682,39.3656077941395
2026,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1100767900179778,38.582124308216066
2026,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.1504729065901243,38.67537657448414
2026,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.1106253965071522,40.17659057762007
2026,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.1639474702642843,38.85679249020688
2026,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.0964470753900184,40.421398866797375
2026,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1708043163049564,39.48129445030644
2026,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1440642297861265,38.63388025094446
2026,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1605146874925995,38.575762183036204
2026,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1626386660435877,38.35428399837556
2026,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1251849108730394,38.856343171539095
2026,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1127455839349533,38.486074687047896
2026,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.1107172590198612,40.480608664702196
2026,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1473666570938928,37.89667993180177
2026,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.1786399056013075,38.025168557959674
2026,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0814639443845925,38.951347552171384
2026,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0746689722029732,39.30347958115097
2026,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0412790658270567,40.51199748672393
2026,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1197418589464725,37.768988520869456
2026,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0785905186816265,39.778201386494814
2026,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0566784978712828,40.24346738236697
2026,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.0875605414962328,39.75152267625826
2026,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1150019754663169,38.50391957608988
2026,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.0875930082945353,39.30241134935723
2026,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1077530664596399,39.142276644884284
2026,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.0951003698191645,38.42803595336507
2026,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1014021137467246,38.90400815826398
2026,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1689599059438699,38.46930883006034
2026,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1498403628660239,39.372159436532975
2026,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1051465867515093,39.090193567455714
2026,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1544776976125601,38.074363731052884
2026,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.1317623404143993,39.83273887054609
2026,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.097924893712933,37.999004759838165
2026,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.1099483880300589,38.55705283746269
2026,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1598084061084653,39.38642807552364
2026,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1058930435601367,38.63601821160881
2026,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.130154775423977,39.564866794173454
2026,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.0876444161263309,38.81900122510047
2026,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0923038396408076,38.98431818111939
2026,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.205315810352185,39.02999130364646
2026,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1218778990909304,39.95807358743862
2026,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.2216631232187728,38.21555418178064
2026,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1204431450852002,38.81870231137292
2026,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1574009506276635,39.275758609006246
2026,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.1618164816059276,37.9869638318406
2026,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1040027560868739,37.964609631280496
2026,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1192381527542826,39.60651317119793
2026,OU,,OU,,0.2318187922410639,38.1330354850577
2026,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1643826056870874,39.61989807013464
2026,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.1340540503318038,38.2528572931769
2026,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.1295128735711311,38.589787333329014
2026,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.0994089943715188,38.24133320302137
2026,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1690328281633775,40.33446601533602
2026,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1544547476433491,38.92571984048732
2026,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2020572360326357,38.71123861036937
2026,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.1511363565231461,37.95253658827197
2026,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.1238059093021406,38.31475898126484
2026,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.1157234428012795,38.27536281099306
2026,BANDLA GUDA,,BANDLAGUDA,,0.149881967957567,41.37970758595061
2026,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.0889336433186883,39.69455457577453
2026,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.1279788079011202,39.130975049909836
2026,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.0708544163690667,39.8814759792908
2026,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1513103646165894,40.31175661538009
2026,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.095304045408043,40.9761651903733
2026,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1204913216882026,38.85634378507605
2026,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.207635348469162,38.684980887449385
2026,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.0964065653081706,39.91782267946283
2026,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.0715272772661277,40.174627835183585
2026,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.0814545973247586,40.37097005839862
2026,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1131652312966096,40.15418000034732
2026,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.0808616819040917,40.283369522958054
2026,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.0831158756508921,39.95160699567264
2026,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.0932975508181142,40.08273758059405
2026,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.318060936082189,36.38445575445074
2026,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1097452530465493,39.56702332240689
2026,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.072204980939062,39.4649775352573
2026,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.071484483711907,39.65117973509675
2026,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.0912549504822774,39.70953352723905
2026,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.0827211474361216,40.00096029572679
2026,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.0797520815435707,38.898389295920914
2026,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.1260628128219055,38.0928955661364
2026,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.1296725731863574,38.70851072271359
2026,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0966006218343951,39.6862590042948
2026,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1722488008651,39.29341926002157
2026,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1479956979574096,39.545830611041154
2026,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1636214123518929,39.0603232214006
2026,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1669545616260959,38.18266242963047
2026,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1098759726573353,38.08531662113985
2026,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1325413233111044,38.64159558223672
2026,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.0946670878937786,38.752346532601194
2026,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.0914897771549351,39.143989110499895
2026,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.0876764991121629,39.43979496209269
2026,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1054632116217939,38.772376228975745
2026,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1126060202579529,40.021276532833454
2026,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1743223605121661,37.774977949422734
2026,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1399748958513314,38.266676859087596
2026,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0590009551844795,33.73612886645854
2026,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0734306346464167,39.441944026794175
2026,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1220540945339909,38.05922235161197
2026,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1357668113566545,38.18830536679193
2026,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1053994533082287,39.084710498707835
2026,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1293918877045806,39.63450525961405
2026,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1501152739422466,38.61003977727954
2026,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0810236704359014,39.83496053752859
2026,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.1716985596306554,38.64724032780059
2026,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1120388802966494,38.68888960527351
2026,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.1004076104359105,38.878445561945156
2026,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.1009101748717937,39.07689454495241
2026,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.1365295699368502,38.853030822643156
2026,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1310273268554295,39.22044803770683
2026,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1068806252332596,39.51382406558367
2026,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.1852974510550656,38.10393268559922
2026,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.1444551844231416,39.66095307474905
2026,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.0911494568223082,39.718928408344816
2026,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1102135263763849,39.416688135092606
2026,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1298808003391938,39.4985458468937
2026,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0989657499911528,38.9687519536346
2026,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0839795327245881,39.59919699744417
2026,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.1092522305640862,39.285644260783315
2026,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0793268448417925,39.72857891428813
2026,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1153263035570305,38.936217488563955
2026,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.1479095913448376,39.19192260726872
2026,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.1593962203745662,38.93695799094363
2026,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1415244812317417,38.68775138183489
2026,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1787753842241568,38.03634935906435
